PlayerID,PName,Height(cm),Matches Played,Overall Win%,Top 100 Win %,Top 30 Win %,First Serve %,First Serve Win %,BPSave %,BPConv %,Aces/Match,DF/Match,Future Top 30
102701,Marcelo Rios,175.0,40,0.625,0.59375,0.4375,0.5493979063689981,0.7323187690024754,0.6186440677966102,0.39171974522292996,6.125,3.95,True
103264,Mariano Puerta,180.0,40,0.65,0.6774193548387096,0.3,0.6784326582294993,0.7015288998598896,0.615,0.45528455284552843,2.925,1.525,True
103294,Christophe Rochus,170.0,40,0.4,0.32,0.1,0.5745508991930566,0.6299822269908714,0.5733333333333334,0.3620178041543027,2.25,4.575,False
102860,Agustin Calleri,183.0,40,0.5,0.41935483870967744,0.25,0.5435279002825814,0.7782709745100236,0.5755102040816327,0.3895705521472393,8.025,3.25,True
103176,David Sanchez,183.0,40,0.4,0.25,0.3,0.6337648200403033,0.631350431803795,0.5799457994579946,0.43312101910828027,1.925,2.7,False
103163,Tommy Haas,188.0,40,0.6,0.5172413793103449,0.5833333333333334,0.5426103353184775,0.7431333132632774,0.6085271317829457,0.40418118466898956,6.925,4.275,True
102703,Hyung Taik Lee,180.0,40,0.4,0.3,0.1,0.585780006494699,0.6661334640358118,0.5729166666666666,0.3726235741444867,3.875,2.65,False
102644,Franco Squillari,183.0,40,0.525,0.53125,0.5833333333333334,0.5220366676485347,0.7284941181481434,0.6158730158730159,0.41368078175895767,3.95,6.125,True
102548,Juan Antonio Marin,175.0,40,0.375,0.2727272727272727,0.0,0.5548887083947218,0.6490557921134824,0.6015228426395939,0.4318181818181818,1.975,2.35,False
102950,Fernando Vicente,180.0,40,0.425,0.36666666666666664,0.4375,0.5867050065658214,0.667703795876198,0.5439739413680782,0.42857142857142855,2.9,3.65,True
103694,Olivier Rochus,168.0,40,0.425,0.3,0.2,0.5875108536385885,0.654870915041384,0.5205047318611987,0.3819241982507289,2.225,2.825,True
103356,Michel Kratochvil,185.0,40,0.475,0.3333333333333333,0.2222222222222222,0.551564161325399,0.723311626082911,0.6253869969040248,0.4299363057324841,4.375,6.4,False
103428,Juan Ignacio Chela,190.0,40,0.525,0.3793103448275862,0.45454545454545453,0.5535567138982106,0.7159905096239203,0.6310975609756098,0.4271186440677966,5.75,3.275,True
103206,Sebastien Grosjean,175.0,40,0.625,0.5384615384615384,0.25,0.5804729161995381,0.7276306148487554,0.6208333333333333,0.4341317365269461,5.0,1.625,True
103193,Peter Wessels,196.0,40,0.45,0.375,0.2857142857142857,0.6162368641102638,0.7355430598594126,0.5964912280701754,0.40816326530612246,8.525,3.0,False
102539,Bohdan Ulihrach,188.0,40,0.475,0.4411764705882353,0.26666666666666666,0.5809913839243501,0.660279919093509,0.6062322946175638,0.4214046822742475,2.7,3.925,False
102854,Sjeng Schalken,193.0,40,0.55,0.5,0.2857142857142857,0.5518728007775295,0.7265298658737935,0.596078431372549,0.4006734006734007,5.9,5.325,True
102694,Lars Burgsmuller,183.0,40,0.4,0.375,0.3333333333333333,0.5906295795612382,0.6661973470122892,0.6024096385542169,0.34797297297297297,3.4,3.725,False
103182,Markus Hipfl,178.0,40,0.45,0.375,0.42857142857142855,0.6336413688360902,0.638142134052521,0.5345911949685535,0.40863787375415284,2.125,2.75,False
103018,Max Mirnyi,196.0,40,0.5,0.5151515151515151,0.36363636363636365,0.6387502853433712,0.7493916261923829,0.6244725738396625,0.3911290322580645,8.625,3.5,True
102610,Albert Costa,180.0,40,0.55,0.5625,0.2222222222222222,0.613654199272289,0.6826086920487077,0.61328125,0.44360902255639095,3.75,1.65,True
104053,Andy Roddick,188.0,40,0.675,0.6470588235294118,0.4,0.5842808665088879,0.79014172083549,0.7302325581395349,0.35335689045936397,9.9,3.325,True
102722,Attila Savolt,183.0,40,0.45,0.42857142857142855,0.2857142857142857,0.550976785711939,0.7175580534652894,0.5858895705521472,0.34965034965034963,5.3,3.925,False
102796,Magnus Norman,188.0,40,0.725,0.7,0.5555555555555556,0.6367625125727596,0.7369512903686125,0.6568265682656826,0.3780821917808219,6.475,2.825,True
102374,Alex Corretja,180.0,40,0.725,0.7222222222222222,0.7222222222222222,0.4788058875115307,0.7605428721406045,0.6550218340611353,0.436426116838488,5.325,2.35,True
102845,Carlos Moya,190.0,40,0.625,0.5454545454545454,0.4117647058823529,0.5502427208391018,0.7462598899407183,0.636,0.37962962962962965,4.425,2.75,True
103248,Harel Levy,185.0,40,0.475,0.43333333333333335,0.18181818181818182,0.5691307715594749,0.7060007664564083,0.6085526315789473,0.43272727272727274,4.05,2.075,True
102882,Mark Philippoussis,196.0,40,0.7,0.6470588235294118,0.5,0.5592359168826588,0.8207881335696474,0.6307692307692307,0.3819444444444444,16.5,5.65,True
102287,Albert Portas,188.0,40,0.5,0.3793103448275862,0.2222222222222222,0.5184554410659313,0.7150837368895067,0.5784313725490197,0.43508771929824563,4.775,4.05,True
103888,Mardy Fish,188.0,40,0.45,0.43333333333333335,0.2727272727272727,0.5376766095786318,0.714250361788108,0.594855305466238,0.3843283582089552,8.55,3.525,True
102869,Galo Blanco,173.0,40,0.4,0.39285714285714285,0.1111111111111111,0.5304078382291111,0.7153188187926844,0.621875,0.4196078431372549,5.725,3.25,False
102567,George Bastl,183.0,40,0.425,0.3076923076923077,0.2857142857142857,0.664744802832777,0.6435374977258144,0.5817610062893082,0.35625,4.0,2.725,False
